w1 houghall: Line 1 / Spread 1
5
1
650
1
0
 157.5         85            75.78349 
 162.5         85            78.31671 
 167.5         85            68.48447 
 172.5         85            70.53134 
 177.5         85            62.38725 
 182.5         85            59.46736 
 187.5         85            65.74763 
 135           90            65.66644 
 140           90            69.8353 
 145           90            67.52076 
 150           90            70.94673 
 155           90            72.13709 
 160           90            76.82046 
 165           90            75.81152 
 170           90            73.6568 
 175           90            69.32066 
 180           90            67.19159 
 142.5         95            66.42709 
 147.5         95            70.52265 
 152.5         95            68.53143 
 157.5         95            73.21863 
 162.5         95            72.94139 
 167.5         95            72.18411 
 172.5         95            71.6329 
 150           100           64.72678 
 155           100           70.40904 
 160           100           68.56203 
 165           100           70.09341 
0
0
0
0
0
0
0
